message,label
Click for cash bonus Click for free gift,1
Win a mountain retreat Click for free trip Limited time offer Free diamond ring Phishing link found,1
Verify bank details Claim your cash prize Urgent address verification,1
Win a mounta*in estate Free luxury watch Win i tropical island,1
Bridge Bid: Team play! St. Patrick’s Day: Green beer! Book Drive: Literacy support!,0
Call to verify phone Win a yacht trip Urgent address verification Verify bank account Call to unlock funds Verify social media,1
Ranchera Night: Traditional songs! Taniwha Water: Maori spirit!,0
Tama Raki: Sky child!,0
Security breach alert,1
Whanau Family: Kinship ties! Work Reminder: Submit the report by EOD.,0
Win a beachside home Fake bank notice,1
qd@entity fraud* detected,1
Claim your reward fund,1
Clothing Swap: Bring extras! Tama Tika: Just child! Emela-Ntouky: Horned beast! iontemporary Dance: Emotional flow! Yom Kippur: Day of atonement!,0
Free luxury cruise,1
Tama Papa: Earth child!,0
Phony account alert Call to claim funds Claim your cash prize,1
Let's catch up Casual Talk: Let’s grab coffee later. Russian Solitaire: Tough challenge! Potluck Dinner: Everyone brings food! Aotearoa Land: New Zealand! Diwali Celebration: Lamps lit!,0
Security update deadline Updatetnow or lose access Verify your card details Security breach alerttSecurity update now,1
Debate Club: Topic is climate change. Please call me Pool Day: Bring your swimsuit! Jewel Game: Gem match! Ride Share: Book a ride!,0
Win a seaside lodge Free gold bar FBI investigation Phony bank email Click for cash reward,1
Tama Taonga: Treasure child! Magic Show: Tricks to learn! Ballroom Mix: Waltz and tango! Kotiha Girl: Young female! Tama Ora: Healthy child! Kongamato Wing: Pterosaur like! Rakaunui: Great moon!,0
Fishing Trip: Meet% at the lake^. Kaumatua Elder: Wise le!ader! Tamatea: Planting time! Nice to meet you Kapa Haka: Group performance! Toy Drive: Gifts for kids!,0
Beach Trip: Sunscreen req%uired! Tama Rua Tekau Nui: Great twenty @children! Church Event: Sunday service!,0
Hip Hop Fuwion: Street a!nd pop! Tama Raki: Sky child! Wendigo Hunger: Cannibal spirit!,0
Win a seaside lodge Account suspension alert Urgent phone check Verify social security Click to unlock Win a seaside chalet Call to verify address,1
Identity fraud detected Security update needed Urgent ID check Free luxury car offer Click for free reward,1
Rehua Star: Healing spirit! Shopping List: Buy milk and eggs. Job Offer: Interview scheduled for Monday. Tama Papa: Earth child!,0
Craft Booth: Handmade goods! Taxi Service: Call now! Jazz Night: Live music!,0
Security breach Win a seaside villa,1
Ma^riachi Show: Live music! Tama Wahine: Female child! Troll Bridg*e: Pay the toll! Forro Night: Brazilian flair!,0
Huna: Hidden moon!,0
Go Game: Strategic play! Friendly Chat: How was your weekend?,0
Reset your password Fake security notice Win a jet Free diamond bracelet,1
Winter Fai*r: Ice sculptures! Cockatrice Claw: Deadly strike! Diwali Celebration: Lamps lit! Tama Rima Nui: Great five children!,0
Poi Spin: Ball dance! Tama Whakahir@ahira: Honored child! Ballroom Mix: Waltz and tango! Tama Kotahi Nui: Great one child again! Zouk Dance: Flowing style! Papa Earth: Mother land!,0
Wen a des%nrt oasis,1
*Win a trop^ical cabin Win a fore*st cabin,1
Verify social security Account suspension warning Claim your prize money Click for free gift Win a seaside lodge Fake bank notice Click for free money,1
Fake pryment! alert,1
Tama Tu: Standing child! Donation Drive: Clothes needed! Tama Ariki: Chief’s child! Tama Tu: Standing child!,0
Win a mountain lodge Identity fraud detected Win a tropical island,1
Win a mountain lodge Fake security notice Phony payment alert Account lock alert Win a beachfront property Free gold necklace Call 1-800-XXX-XXXX,1
Ride Share: Book a ride! Math Tutor: Help with homework. Huapango Beat: Stomping rhythm! Pilates Session: Core workout! Let's schedule a call,0
Book Review: Loved the new novel!,0
Win a jet Free gold bracelet Identity fraud notice Call to verify email Verify email account,1
Potluck Dinner: Everyone brings food!,0
Identity check needed Click for free trip,1
Mauri Stone: Cultural symbol! Tama Hono Nui: Great joined child! Tama Kotahi Nui: Great one child again!,0
Thanksgiving Dinner: Turkey time! Holiday Pl@an: Beach trip next month. Holi Festival: Color throw! Jackalope Horn: Mythical rabbit! Langugge Le^sson: Learn a new word daily. Heritage Day: Celebrate traditions! Card Game: Poker night!,0
Tams $Tohunga: Expert child! Just checking in,0
Tama Kahu: Cloaked child! Lamia Charm: Seductive trap!% Puzzle Hunt: Find the clues! Band Competition: Vote for your fave! Tawhirimatea: Wind god!,0
Travel Plan: Flight leaves a%t 6 AM. DIY Project: Build@ a bookshelf.,0
Click for free trip Fake bank notice,1
Fake security notice Free diamond pendant Win a seaside mansion Account suspension notice Claim your cash reward Win a beachside home Claim your prize money,1
Claim your lottery cash Call to unlock account Identity check needed Free luxury car Call to verify phone Win a beach resort Win a mountain house,1
Tama Kahu Nui: Great cloaked child! Housewarming: Come see the new place!,0
Tama Kainga: Home child! Pool Table: Break shot! Tama Pono: True child! Table Tennis: Ping pong fun! Bank Notification: Your transaction of $50 was approved.,0
Free luxury car offer Urgent ID update Identity check needed Urgent phone verification Win cash now Win a ski chalet Identity check required,1
Rakaunui: Great moon! Tiki Carving: Ancestor figure! Latin Fusion: Salsa and mambo! Mardi Gras: Bead throwing! Checkers Move: King me! Charybdis Whirl: Sea vortex! Tama Moana: Sea child!,0
Verify bank details Fake security email Phishing site warning Security check urgent Phishing attempt detected Phony payment alert,1
Urgent email check,1
Solitaire Play: Single deck! Jewel Game: Gem match! Hiro: Fish season! Football Tackle: Practice runs! Phoenix Rise: Reborn fire!,0
Tama Rau: Hundred children! Accordion Play: Stack cards! Desert Tour: Sandboardi&ng fun! Whetu Star: Navigation sign!,0
Identity theftgwarning Verify socia$l media account,1
Yoga Class: Starts at 6 AM.,0
Free diamond bracelet Security breach warning Win a seaside mansion Urgent address update,1
Phishing emacl detectex,1
Win a beachfront property Identity theft detected Call to unlock funds Account fraud w*arning,1
Click for free reward Claim your cash prize,1
Tama Ra Nui: Great sun child!,0
Desert Tour: Sandboarding fun! Tawhirimatea: Wind god! Tama Hono Nui: Great joined child! Calculation Play: Build suits! Haka Taparahi: No weapons!,0
Free gift card Verify bank account Verify credit card number Win a beach house Verify credit card number Claim your prize winnings,1
Win a tropical island Verify social security number Cal!l to verify address Account fraud warning Claim your prize fund Verify utility bill,1
Identity check needed Fake bank statement Fake payment notice Security check now,1
Claim your cash prize Urgent phone verification Fake security notice Fake bank notice Click for free trip,1
Clothing Swap: Bring extras! Rugby Scrum: Team hupdle! Raffle Draw: Win prizes! Gri*ffin Flight: Soar high!,0
Yoga Cl@assh Starts at 6 AM.,0
Win a seaside retreat Win a beachfront cottage Verify address now Claim your cash prize Verify social security Ca%ll to verify adyress,1
Dentist Reminder: Clean teeth! Punga Fish: Ocean guardian! Let’s chat soon Kahukura Rainbow: Good omen! Costume Party: Wear something fun!,0
Phishmng email detected Fake t^ax refund,1
Fitness Class: Yoga at 6 PM! Rugby Scrum: Team huddle! Tama Whetu Nui: Great star child! Dukuwaqa Shark: Fiji god! Massage Therapy: Book now!,0
Win a seaside lodge Fake security notice Click for free money Fake payment alert Urgent ID check Win a beachside villa,1
Call to claim reward Verify driver's license Win a city pe&nthouse Win a seaside mansion Phony lottery ticket,1
Click for free trip,1
Call to verify identity,1
Phishing link notice Verify social security number Prize claim deadline Call to claim reward Click for free trip,1
Security update urgent Win a tropical villa Win a mountain lodge,1
Urgent action deadlgne,1
Housewarming: Come see the new place! I wanted to ask Hiro: Fish season! Let's catch up Kotiha Girl: Young female! I’ll get back to you,0
Urgent phone check Click for free money Call to verify account Claim your cash bonus Win a mountain retreat Claim your cash bonus,1
Click for free money Call to verify payment Click for free reward Fake payment notice Identity check required Click for free reward Fake transaction alert,1
Fake transaction notice Account fraud alert Win a seaside mansion Free gold necklace Free diamond bracelet,1
Verify bank details Win cash now Free diamond pendant,1
Account lock warning Call to claim reward Identity check needed Account access issue Win a seaside lodge,1
Verify social media account Claim your lottery winnings Account fraud warning Urgent ID update Claim your jackpot cash Verify credit score Urgent account review,1
Kotiate Club: Curved blade! Camping Trip: Pack the tent! Tama Kahu Nui: Great cloaked child!,0
Call to claim prize Win a tropical estate Click for free gift Prize claim deadline Urgent address update,1
Identity fraud warning Win a tropical island Account access blocked Fake bank notice Security update now Phony payment request Click for free reward,1
Free gold watch Identity fraud warning Fake payment warning FBI investigation Security update urgent,1
Click for free gift,1
Rescue Team: Help on the way! Talk soon Rongo Maize: Peace god!,0
Meditation Tip: Try 10 minutes daily. Tama Rau Nui: Great hundred children! Tama Wai Nui: Great water child! Country Music: Line dancing too! Heitiki Pendant: Fertility charm! Festival of Lights: Lanterns up!,0
Cooking Demo: Watch the chef! Griffin Flight: Soar high! Tama Wehe Nui: Great separated child! Sports Update: Game starts at 8 PM. Tama Tane: Male child! Busy today Mardi Gras: Bead throwing!,0
Notice: Your subscription will renew next month. Pilates Session: Core workout! Tama Piriona Nui: Great billion children! Solitaire Play: Single deck! Tangaroa Whakamua: Fish return! La Belle Lucie: Fan layout! Cha Cha Class: Fun and fast!,0
Tama Tohunga: Expert child! Charybdis Whirl: Sea vortex! Dominoes Set: Line them up!,0
Hapu Subtribe: Family unit! Tu B’Shevat: Tree planting! Language Lesson: Learn a new word daily. Rangi Sky: Heavenly father! Titan Clash: Epic battle! Wero Challenge: War dance!,0
Call to verify email,1
Verify bank account Emergency funds needed Verify driver's license Phishing email detected Fake security update Free gold bracelet Claim your prize money,1
Identity theft warning Phony payment alert,1
Mauri Stone: Cultural symbol! Kete Weave: Basket making! Simchat Torah: Torah dance! Shavuot Feast: Dairy delights! Social Invite: Join us for the party!,0
Security check now Urgent email verification Urgent phone verification Free diamond bracelet,1
Call to verify address Fake bank statement Phony verification request Verify credit card details Security breach warning Security update required Fake bank letter,1
Tama Hinengaro Nui: Great mind child! Singing Contest: Auditions ope$n! Hapu Subtribe: Family unit! Badminto^nbShuttle: Court booked! Orchestra Concert: Symphony night!,0
Urgent account update Urgent phone verification,1
Teja#no Music: Texas style!,0
Fake bank notice Claim your jackpot prize Claim your cash prize Call to verify account,1
Win a tropical bungalow Win a mountain chalet Urgent email^ verification Free luxury cruise Call to verify email Free luxury handbag Win a beach resort,1
Win a tropical bungalow Verify credit history Vemify credit card details,1
Call to unlock prize Security update now Click to win cash Win a seaside villa Phishing link found Click for cash bonus,1
Minotaur Maze: Find the exit! World Dance: Global styles! See you soon Yukon Game: Free cells! Workout Plan: Gym at 7 PM. Whanau Family: Kinship ties! Circus Act: Acrobats tonight!,0
Identity fraud alert Win a seaside villa Click for free money Verify social security number Free gold coin,1
Win a seaside retreat Scam alert fix Verify bank account Call to unlock account Phony verification request,1
Mokele-Mbembe: Congo dinosaur! Whare Runanga: Meeting house! Regarding the project,0
@Dance Fettival: All styles welcome!% Wind Farm: Sustainable power! test test Winter Fair: Ice sculptures! Tama Ora: Healthy child! Regarding the project Flamenco Fusion: Modern twist!,0
"Waiata Song: Tribal hymn! Spring Blossom: Flower show! Tama Whanui: Broad child! Hey, how are you? Modern Jazz: Improv session! Pet Update: The dog missed you! Math Tutor: Help with homework.",0
jolunteer Call: Help us* plant trees! Treasure Map: X marks the spot! Vet Visit: Dog dheckup!,0
Click for free reward Blocked account Account suspension alert Account lock notice Call to claim reward,1
Official Update: New security features are now active. Tama Whakahaere: Leader child! Whare Runanga: Meeting house! Tama Ono: Six children! Craft Booth: Handmade goods! Taiaha Fight: Staff combat! Tama Matakite: Seer child!,0
Tama Hono: Joined child! Tama Rima Tekau Nui: Great fifty children! Haka Taparahi: No weapons! Huapango Beat: Stomping rhythm! Meditation Tip: Try 10 minutes daily.,0
